anno,IstatComune,Regione,Provincia,Comune,Popolazione,Dato riferito a,Frazione umida(1) (t),Verde (t), Carta e cartone (t),Vetro (t),Legno (t),Metallo (t),Plastica (t),RAEE (t),Tessili (t),Selettiva (t),Rifiuti da C e D (t),Pulizia stradale a recupero (t),Ingombranti misti a recupero (t),Altro (t),Totale RD (t),Ingombranti a smaltimento (t),Indifferenziato (t),Totale RU (t),Percentuale RD (%)
2014,087035,Sicilia,Catania,PIEDIMONTE ETNEO,3996,Comune,90,840,-,65,491,43,900,3,40,0,0,27,650,4,560,0,409,-,-,-,3,240,-,239,130,-,870,529,1109,659,21,"55,00%",,,,
2014,087036,Sicilia,Catania,RADDUSA,3174,Comune,14,860,-,36,291,14,599,-,0,153,2,179,0,300,3,122,-,-,-,-,0,25,71,529,-,1109,198,1180,727,6,"6,00%",,,,,
2014,087037,Sicilia,Catania,RAMACCA,10889,Comune,164,980,53,580,181,679,49,285,-,4,611,12,712,8,920,4,200,-,-,-,14,990,-,494,957,-,3624,993,4119,950,12,"1,00%",,,,
2014,087038,Sicilia,Catania,RANDAZZO,10966,Comune,-,3,680,343,803,107,900,-,0,0,91,591,20,740,7,944,-,-,-,47,20,-,622,678,-,3403,736,4026,414,15,"47,00%",,,,,
2014,087039,Sicilia,Catania,RIPOSTO,14819,Comune,-,-,-,16,920,11,360,-,-,10,700,5,550,-,-,-,21,40,-,65,570,-,7644,100,7709,670,0,"85,00%",,,,,,,,
2014,087040,Sicilia,Catania,SAN CONO,2713,Comune,306,60,-,75,982,50,661,-,0,911,13,3,0,120,-,-,-,-,0,80,0,8,446,825,-,358,503,805,328,55,"48,00%",,,,,
2014,087041,Sicilia,Catania,SAN GIOVANNI LA PUNTA,22819,Comune,1114,460,65,740,407,101,166,393,196,580,3,966,161,908,5,760,-,-,-,-,25,792,1,217,2148,917,-,6658,172,8807,89,24,"40,00%",,,
2014,087042,Sicilia,Catania,SAN GREGORIO DI CATANIA,11894,Comune,278,880,130,120,418,530,124,60,65,540,0,0,82,986,3,800,10,200,-,-,-,36,360,0,575,1151,51,-,2988,442,4139,493,27,"81,00%",,
2014,087043,Sicilia,Catania,SAN MICHELE DI GANZARIA,3268,Comune,539,580,3,160,128,14,94,784,-,1,525,21,755,2,910,4,830,-,-,-,0,826,0,130,797,514,-,298,402,1095,916,72,"77,00%",,,
2014,087044,Sicilia,Catania,SAN PIETRO CLARENZA,7588,Comune,499,440,250,400,308,710,72,616,126,140,2,545,83,647,2,80,12,0,-,-,-,25,485,7,15,1390,78,-,1395,842,2785,920,49,"90,00%",,
2014,087045,Sicilia,Catania,SANT'AGATA LI BATTIATI,9546,Comune,882,180,230,100,465,460,132,760,69,220,20,586,109,324,0,480,9,20,-,-,-,12,290,0,957,1932,377,-,2389,820,4322,197,44,"71,00%",,
2014,087046,Sicilia,Catania,SANT'ALFIO,1613,Comune,70,40,-,18,897,0,487,-,0,46,9,755,-,3,431,-,-,-,-,-,102,656,-,451,75,553,731,18,"54,00%",,,,,,,
2014,087047,Sicilia,Catania,SANTA MARIA DI LICODIA,7609,Comune,184,340,-,-,-,-,-,-,-,-,-,-,-,-,-,184,340,-,1720,380,1904,720,9,"68,00%",,,,,,,,,,,,
2014,087048,Sicilia,Catania,SANTA VENERINA,8542,Comune,181,80,79,470,159,520,130,860,30,280,-,122,440,15,200,8,196,-,-,-,22,220,4,170,753,436,-,2222,840,2976,276,25,"32,00%",,,
2014,087049,Sicilia,Catania,SCORDIA,17152,Comune,2048,500,71,80,794,194,372,254,19,350,10,845,102,455,24,820,-,-,-,-,42,100,3,641,3489,239,-,2008,62,5497,301,63,"47,00%",,,
2014,087050,Sicilia,Catania,TRECASTAGNI,10918,Comune,454,660,373,140,283,680,100,880,81,730,6,900,113,820,25,60,3,820,-,-,-,34,980,0,250,1478,920,-,4386,150,5865,70,25,"22,00%",,
2014,087051,Sicilia,Catania,TREMESTIERI ETNEO,20686,Comune,729,840,113,400,571,534,159,977,25,340,12,785,148,360,1,925,-,-,-,-,8,472,0,461,1772,94,-,4378,624,6150,718,28,"81,00%",,,
2014,087052,Sicilia,Catania,VALVERDE,7855,Comune,381,600,171,980,215,360,155,700,86,580,-,104,60,24,920,-,-,-,-,34,500,8,428,1183,128,-,1534,440,2717,568,43,"54,00%",,,,
2014,087053,Sicilia,Catania,VIAGRANDE,8473,Comune,421,200,168,300,186,80,121,60,74,10,-,97,464,-,-,-,-,-,41,420,0,290,1109,824,-,2475,780,3585,604,30,"95,00%",,,,,
2014,087054,Sicilia,Catania,VIZZINI,6330,Comune,418,480,22,900,165,328,118,57,-,1,258,17,950,1,715,4,121,-,-,-,2,90,0,357,752,256,-,1290,607,2042,863,36,"82,00%",,,
2014,087055,Sicilia,Catania,ZAFFERANA ETNEA,9537,Comune,2564,200,-,184,805,3,555,4,40,13,375,4,785,-,11,959,-,-,-,96,480,5,591,2888,790,-,1314,280,4203,70,68,"73,00%",,,,
2014,087056,Sicilia,Catania,MAZZARRONE,4059,Comune,216,20,1,100,121,369,39,891,-,0,886,12,639,2,710,-,-,-,-,2,630,0,102,397,347,-,1124,335,1521,682,26,"11,00%",,,,
2014,087057,Sicilia,Catania,MANIACE,3736,Comune,66,780,-,60,690,42,568,-,0,148,24,90,-,0,972,-,-,-,-,-,195,248,-,671,644,866,892,22,"52,00%",,,,,,,
2014,087058,Sicilia,Catania,RAGALNA,3856,Comune,232,980,88,130,108,606,41,166,20,140,0,940,32,474,6,460,-,-,-,-,-,-,530,896,9,320,860,54,1400,270,37,"91,00%",,,,
2014,088001,Sicilia,Ragusa,ACATE,10639,Comune,-,-,3,100,-,-,-,2,100,2,680,-,-,-,-,3,860,2,220,13,960,-,3929,200,3943,160,0,"35,00%",,,,,,,,
2014,088002,Sicilia,Ragusa,CHIARAMONTE GULFI,8218,Comune,-,-,11,900,1,600,-,-,6,760,0,460,-,-,-,-,1,60,0,82,21,862,-,3835,460,3857,322,0,"57,00%",,,,,,,
2014,088003,Sicilia,Ragusa,COMISO,29984,Comune,1646,520,875,40,822,740,272,60,140,820,24,300,156,780,185,840,-,-,-,-,56,500,153,38,4333,638,-,8021,760,12355,398,35,"8,00%",,,
2014,088004,Sicilia,Ragusa,GIARRATANA,3092,Comune,-,-,61,480,-,-,-,29,340,4,320,-,-,-,-,2,0,0,47,97,187,-,1024,900,1122,87,8,"66,00%",,,,,,,,
2014,088005,Sicilia,Ragusa,ISPICA,15919,Comune,869,140,-,560,860,272,600,160,560,121,340,173,900,80,605,-,-,-,-,117,760,27,667,2384,432,-,6007,760,8392,192,28,"41,00%",,,,
2014,088006,Sicilia,Ragusa,MODICA,54651,Comune,-,67,780,1496,960,431,360,81,820,0,18,400,970,128,235,-,-,-,-,18,380,14,763,2640,286,-,21320,840,23961,126,11,"2,00%",,,,
2014,088007,Sicilia,Ragusa,MONTEROSSO ALMO,3075,Comune,-,0,600,14,260,2,880,-,-,1,400,1,240,-,-,-,-,2,0,0,86,22,466,-,1112,410,1134,876,1,"98,00%",,,,,,
2014,088008,Sicilia,Ragusa,POZZALLO,19582,Comune,326,60,208,0,561,740,291,260,27,320,7,380,184,640,22,220,2,900,-,-,-,65,340,0,177,1697,37,-,5762,680,7459,717,22,"75,00%",,
2014,088009,Sicilia,Ragusa,RAGUSA,73030,Comune,872,620,1758,620,1483,0,606,760,211,620,105,180,387,560,263,325,13,500,-,-,-,54,200,23,804,5780,189,-,27851,70,33631,259,17,"19,00%",,
2014,088010,Sicilia,Ragusa,SANTA CROCE CAMERINA,10601,Comune,67,860,33,400,415,838,98,390,22,640,5,180,115,970,9,260,-,-,-,-,20,340,7,260,796,138,-,5516,272,6312,410,12,"61,00%",,,
2014,088011,Sicilia,Ragusa,SCICLI,27100,Comune,497,800,-,433,160,301,940,14,560,-,119,740,13,230,-,-,-,-,30,60,4,700,1415,190,-,11387,380,12802,570,11,"5,00%",,,,,
2014,088012,Sicilia,Ragusa,VITTORIA,63092,Comune,71,740,76,470,2,400,-,33,900,-,19,70,-,-,-,-,-,4,540,6,466,214,586,-,20929,880,21144,466,1,"2,00%",,,,,,
2014,089001,Sicilia,Siracusa,AUGUSTA,36490,Comune,-,-,621,120,117,440,159,500,-,185,720,17,550,-,-,-,-,-,1,350,1102,680,-,20569,520,21672,200,5,"9,00%",,,,,,,
2014,089002,Sicilia,Siracusa,AVOLA,31785,Comune,541,340,-,978,82,348,972,227,220,31,738,635,815,-,14,990,-,-,-,-,0,560,2778,717,40,120,11826,3,14644,840,18,"97,00%",,,,
2014,089003,Sicilia,Siracusa,BUCCHERI,2038,Comune,-,-,1,842,10,244,-,0,55,4,455,1,820,3,910,-,-,-,-,-,22,326,-,743,724,766,50,2,"91,00%",,,,,,,
2014,089004,Sicilia,Siracusa,BUSCEMI,1071,Comune,-,-,10,450,4,800,-,-,5,850,2,300,2,230,-,-,-,-,0,40,25,670,-,355,260,380,930,6,"74,00%",,,,,,,
2014,089005,Sicilia,Siracusa,CANICATTINI BAGNI,7124,Comune,-,-,226,699,52,76,58,140,6,531,79,669,6,660,-,-,-,-,2,800,2,120,434,695,-,2561,845,2996,540,14,"51,00%",,,,,
2014,089006,Sicilia,Siracusa,CARLENTINI,17901,Comune,-,-,67,840,20,180,-,-,13,450,-,12,627,-,-,-,-,0,190,114,287,-,5939,280,6053,567,1,"89,00%",,,,,,,,
2014,089007,Sicilia,Siracusa,CASSARO,807,Comune,-,-,-,-,-,-,0,360,1,820,1,640,-,-,-,0,700,0,120,4,640,-,302,360,307,0,1,"51,00%",,,,,,,,
2014,089008,Sicilia,Siracusa,FERLA,2531,Comune,-,-,45,800,39,940,0,680,1,930,27,480,9,150,3,480,-,-,-,-,-,128,460,-,691,160,819,620,15,"67,00%",,,,,,
2014,089009,Sicilia,Siracusa,FLORIDIA,22891,Comune,-,-,389,983,171,820,24,560,0,0,177,433,22,770,-,-,-,-,-,3,210,789,776,12,520,8328,114,9130,410,8,"65,00%",,,,,
2014,089010,Sicilia,Siracusa,FRANCOFONTE,12875,Comune,-,9,0,89,870,48,280,84,640,-,23,40,0,270,-,-,-,-,-,0,410,255,510,-,4432,980,4688,490,5,"45,00%",,,,,,
2014,089011,Sicilia,Siracusa,LENTINI,24301,Comune,-,71,712,32,660,-,3,920,-,-,-,16,792,-,-,-,-,1,100,126,184,-,9806,980,9933,164,1,"27,00%",,,,,,,,
2014,089012,Sicilia,Siracusa,MELILLI,13584,Comune,-,68,920,55,420,93,40,29,260,-,13,420,3,340,-,-,-,-,2,400,1,260,267,60,-,6319,0,6586,60,4,"6,00%",,,,,
2014,089013,Sicilia,Siracusa,NOTO,23834,Comune,848,920,490,840,553,60,309,600,222,500,34,460,300,100,52,500,-,-,-,-,58,380,7,824,2878,184,-,9606,840,12485,24,23,"5,00%",,,
2014,089014,Sicilia,Siracusa,PACHINO,22198,Comune,176,240,5,640,334,800,44,800,53,40,7,140,53,500,9,790,11,290,-,-,-,-,1,880,698,120,51,460,9479,960,10229,540,6,"83,00%",,
2014,089015,Sicilia,Siracusa,PALAZZOLO ACREIDE,8873,Comune,-,-,154,450,70,560,29,540,-,27,920,19,155,8,860,-,-,-,-,0,650,311,135,-,3167,20,3478,155,8,"95,00%",,,,,,
2014,089016,Sicilia,Siracusa,ROSOLINI,21449,Comune,365,680,-,380,820,72,140,13,540,-,136,0,8,920,16,750,-,-,-,7,180,0,180,1001,210,-,6612,420,7613,630,13,"15,00%",,,,
2014,089017,Sicilia,Siracusa,SIRACUSA,122503,Comune,-,329,640,808,10,887,650,514,20,16,760,357,990,47,876,-,-,-,-,-,2,460,2964,406,-,59957,580,62921,986,4,"71,00%",,,,,
2014,089018,Sicilia,Siracusa,SOLARINO,8025,Comune,-,-,152,120,67,177,42,220,2,857,41,269,8,670,-,-,-,-,-,0,63,314,376,-,2813,397,3127,773,10,"5,00%",,,,,,
2014,089019,Sicilia,Siracusa,SORTINO,8765,Comune,-,-,212,550,194,380,-,2,240,58,100,14,744,8,821,-,-,-,-,0,510,491,345,-,2704,860,3196,205,15,"37,00%",,,,,,
2014,089020,Sicilia,Siracusa,PORTOPALO DI CAPO PASSERO,3873,Comune,-,-,9,920,11,600,15,380,-,-,-,2,780,-,-,-,0,720,0,50,40,450,-,2281,680,2322,130,1,"74,00%",,,,,,,
2014,089021,Sicilia,Siracusa,PRIOLO GARGALLO,12193,Comune,-,-,16,717,5,295,82,90,0,500,7,126,4,720,-,-,-,-,-,-,116,448,-,6645,242,6761,690,1,"72,00%",,,,,,,
2015,081001,Sicilia,Trapani,ALCAMO,45307,Comune,5282,710,490,80,1804,640,818,840,252,260,53,560,581,410,127,80,-,4,30,-,-,102,180,11,560,9528,350,-,9670,470,19198,820,49,"63,00%",,
2015,081002,Sicilia,Trapani,BUSETO PALIZZOLO,2957,Comune,308,70,-,100,290,35,540,1,360,-,27,40,-,0,790,0,76,-,-,2,980,0,440,476,586,-,730,410,1206,996,39,"49,00%",,,,
2015,081003,Sicilia,Trapani,CALATAFIMI,6712,Comune,735,610,-,257,790,119,900,5,160,0,290,93,410,6,100,4,800,0,395,-,-,-,1,250,1224,705,1,700,1544,385,2770,790,44,"20,00%",,
2015,081004,Sicilia,Trapani,CAMPOBELLO DI MAZARA,11956,Comune,35,370,-,6,890,12,190,5,670,0,328,-,-,0,409,-,-,-,-,0,104,60,961,-,5052,153,5113,114,1,"19,00%",,,,,,
2015,081005,Sicilia,Trapani,CASTELLAMMARE DEL GOLFO,15394,Comune,1243,20,-,516,260,386,540,27,350,-,158,940,-,52,740,0,671,-,-,10,210,1,140,2396,871,-,6276,910,8673,781,27,"63,00%",,,,
2015,081006,Sicilia,Trapani,CASTELVETRANO,31806,Comune,268,780,59,910,305,506,74,820,39,240,4,590,59,900,-,54,640,0,120,-,-,1,150,0,426,869,82,-,15589,793,16458,875,5,"28,00%",,
2015,081007,Sicilia,Trapani,CUSTONACI,5566,Comune,514,710,80,210,207,520,89,20,15,70,-,51,500,25,890,7,860,-,-,-,6,510,-,998,290,-,1883,270,2881,560,34,"64,00%",,,,
2015,081008,Sicilia,Trapani,ERICE,28291,Comune,1579,740,197,590,737,640,320,960,107,210,13,770,235,310,44,550,5,100,-,-,-,-,1,650,3243,520,-,7657,619,10901,139,29,"75,00%",,,
2015,081009,Sicilia,Trapani,FAVIGNANA,4230,Comune,170,850,-,122,100,202,60,61,740,55,950,35,470,53,190,16,580,0,860,-,-,-,6,610,725,410,-,3104,780,3830,190,18,"94,00%",,,
2015,081010,Sicilia,Trapani,GIBELLINA,4115,Comune,702,760,146,330,71,680,34,759,0,758,0,420,26,850,0,120,5,783,0,238,-,-,0,450,0,41,990,189,-,946,346,1936,535,51,"13,00%",
2015,081011,Sicilia,Trapani,MARSALA,83194,Comune,7770,10,1252,460,1134,400,-,167,350,13,280,-,233,344,-,6,465,-,-,163,310,9,190,10749,809,-,21848,33,32597,842,32,"98,00%",,,,
2015,081012,Sicilia,Trapani,MAZARA DEL VALLO,51718,Comune,40,300,368,620,293,900,63,70,146,826,7,148,77,660,0,140,8,621,0,400,-,-,61,130,0,493,1068,308,-,23203,978,24272,286,4,"40,00%",
2015,081013,Sicilia,Trapani,PACECO,11459,Comune,809,120,60,970,286,540,117,400,63,40,2,450,93,350,28,220,-,-,-,-,25,100,-,1486,190,-,2798,525,4284,715,34,"69,00%",,,,
2015,081014,Sicilia,Trapani,PANTELLERIA,7701,Comune,468,200,12,40,310,760,353,800,83,170,71,310,179,940,86,990,5,520,11,798,-,-,46,580,26,540,1656,648,-,2059,352,3716,0,44,"58,00%",
2015,081015,Sicilia,Trapani,PARTANNA,10607,Comune,206,480,-,118,190,103,140,34,940,4,150,32,400,-,9,830,-,-,-,1,80,-,510,210,-,3257,470,3767,680,13,"54,00%",,,,,
2015,081016,Sicilia,Trapani,POGGIOREALE,1494,Comune,38,990,3,454,3,100,2,760,0,32,0,48,1,750,-,0,58,-,-,-,-,0,15,50,207,-,378,592,428,799,11,"71,00%",,,,
2015,081017,Sicilia,Trapani,SALAPARUTA,1696,Comune,33,660,-,12,40,1,890,0,35,0,52,0,950,-,0,66,-,-,-,-,8,120,56,813,-,418,453,475,266,11,"95,00%",,,,,
2015,081018,Sicilia,Trapani,SALEMI,10794,Comune,-,-,128,900,48,920,10,393,4,14,30,850,-,11,137,0,150,-,-,9,857,0,105,244,327,-,4165,251,4409,578,5,"54,00%",,,,
2015,081019,Sicilia,Trapani,SANTA NINFA,5043,Comune,268,400,-,113,426,46,200,7,400,-,25,620,-,4,370,-,-,-,-,0,100,465,516,0,220,1331,89,1796,825,25,"91,00%",,,,,
2015,081020,Sicilia,Trapani,SAN VITO LO CAPO,4654,Comune,19,240,230,620,139,340,162,760,54,810,-,41,220,19,910,3,725,-,-,-,32,970,-,704,595,-,4768,539,5473,134,12,"87,00%",,,,
2015,081021,Sicilia,Trapani,TRAPANI,68759,Comune,-,5645,860,2134,40,563,960,616,240,198,965,507,500,255,410,-,7,980,-,-,250,60,5,720,10185,735,-,35822,10,46007,745,22,"14,00%",,,
2015,081022,Sicilia,Trapani,VALDERICE,12151,Comune,1387,100,199,680,699,142,317,177,39,670,7,520,257,925,42,100,-,-,-,-,23,630,-,2973,944,-,3033,212,6007,156,49,"51,00%",,,,
2015,081023,Sicilia,Trapani,VITA,2056,Comune,124,506,-,10,905,8,631,0,724,0,65,0,360,-,0,332,-,-,-,1,733,0,21,147,277,-,364,925,512,202,28,"75,00%",,,,
2015,081024,Sicilia,Trapani,PETROSINO,8105,Comune,69,800,-,15,860,42,40,-,-,11,300,1,7,9,300,-,-,-,1,800,-,151,107,-,2523,457,2674,564,5,"65,00%",,,,,,
2015,082001,Sicilia,Palermo,ALIA,3623,Comune,-,-,35,240,-,-,-,8,960,4,220,-,-,-,-,14,810,-,63,230,-,1219,740,1282,970,4,"93,00%",,,,,,,,,
2015,082002,Sicilia,Palermo,ALIMENA,2032,Vedi aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082003,Sicilia,Palermo,ALIMINUSA,1236,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082004,Sicilia,Palermo,ALTAVILLA MILICIA,8210,Comune,-,31,920,1,150,-,-,-,0,680,15,800,-,-,-,-,76,170,-,125,720,-,4456,188,4581,908,2,"74,00%",,,,,,,,
2015,082005,Sicilia,Palermo,ALTOFONTE,10284,Comune,-,-,-,-,-,-,-,0,600,-,-,-,-,4,910,-,5,510,-,3595,324,3600,834,0,"15,00%",,,,,,,,,,,
2015,082006,Sicilia,Palermo,BAGHERIA,55387,Comune,-,14,440,1047,3,18,855,-,-,20,358,4,440,94,40,-,-,-,153,142,1,995,1354,273,-,23607,180,24961,453,5,"43,00%",,,,,
2015,082007,Sicilia,Palermo,BALESTRATE,6436,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082008,Sicilia,Palermo,BAUCINA,2008,Comune,-,-,-,-,-,-,-,1,600,-,-,-,-,2,0,-,3,600,-,714,987,718,587,0,"50,00%",,,,,,,,,,,
2015,082009,Sicilia,Palermo,BELMONTE MEZZAGNO,11273,Comune,261,500,16,160,136,559,58,990,30,950,-,70,100,17,110,20,110,-,-,-,12,680,7,420,631,579,-,2725,497,3357,76,18,"81,00%",,,
2015,082010,Sicilia,Palermo,BISACQUINO,4599,Comune,289,740,-,141,52,33,929,-,0,508,85,941,6,800,0,292,0,58,-,-,-,1,250,559,570,10,0,574,589,1144,159,48,"91,00%",,,
2015,082011,Sicilia,Palermo,BOLOGNETTA,4179,Comune,-,-,-,-,-,-,-,-,14,600,-,-,-,-,-,14,600,-,2450,364,2464,964,0,"59,00%",,,,,,,,,,,,
2015,082012,Sicilia,Palermo,BOMPIETRO,1401,Vedi aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082013,Sicilia,Palermo,BORGETTO,7419,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082014,Sicilia,Palermo,CACCAMO,8196,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082015,Sicilia,Palermo,CALTAVUTURO,4017,Vedi aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082016,Sicilia,Palermo,CAMPOFELICE DI FITALIA,511,Comune,-,-,-,-,-,-,-,0,30,1,30,-,-,-,-,-,1,60,-,232,590,233,650,0,"45,00%",,,,,,,,,,,
2015,082017,Sicilia,Palermo,CAMPOFELICE DI ROCCELLA,7537,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082018,Sicilia,Palermo,CAMPOFIORITO,1302,Comune,-,-,4,0,-,-,-,12,560,-,1,440,-,-,-,-,-,18,0,-,240,857,258,857,6,"95,00%",,,,,,,,,,
2015,082019,Sicilia,Palermo,CAMPOREALE,3373,Comune,-,-,-,-,-,-,-,-,-,-,-,-,0,620,-,0,620,-,1066,527,1067,147,0,"6,00%",,,,,,,,,,,,
2015,082020,Sicilia,Palermo,CAPACI,11446,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082021,Sicilia,Palermo,CARINI,38455,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082022,Sicilia,Palermo,CASTELBUONO,8943,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082023,Sicilia,Palermo,CASTELDACCIA,11685,Comune,-,-,-,-,-,-,-,3,970,-,0,41,-,-,-,-,4,11,31,760,5249,960,5285,731,0,"8,00%",,,,,,,,,,
2015,082024,Sicilia,Palermo,CASTELLANA SICULA,3411,Aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,154,20,657,650,521,600,54,280,75,150,261,300,47,470,96,140,18,440,-,-,275,400,-,2161,450,-,10042,330,12203,780,17,"71,00%",,,
2015,082025,Sicilia,Palermo,CASTRONUOVO DI SICILIA,3085,Comune,-,-,115,592,52,549,-,1,965,43,728,1,200,1,900,-,-,-,15,860,0,980,233,774,-,922,908,1156,682,20,"21,00%",,,,,
2015,082026,Sicilia,Palermo,CEFALA' DIANA,1041,Comune,-,-,12,520,12,920,-,-,14,120,-,-,-,-,-,1,380,-,40,940,-,333,10,373,950,10,"95,00%",,,,,,,,,
2015,082027,Sicilia,Palermo,CEFALU',14393,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082028,Sicilia,Palermo,CERDA,5330,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082029,Sicilia,Palermo,CHIUSA SCLAFANI,2838,Comune,146,600,-,88,466,17,863,-,0,319,32,314,2,200,-,0,20,-,-,3,800,0,60,291,642,-,469,338,760,980,38,"33,00%",,,,
2015,082030,Sicilia,Palermo,CIMINNA,3780,Comune,-,-,47,120,28,640,-,-,25,180,14,270,4,460,2,90,-,-,9,680,5,80,136,520,-,1261,845,1398,365,9,"76,00%",,,,,
2015,082031,Sicilia,Palermo,CINISI,12418,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082032,Sicilia,Palermo,COLLESANO,4054,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082033,Sicilia,Palermo,CONTESSA ENTELLINA,1766,Comune,202,770,-,48,738,51,126,12,907,1,528,32,180,-,-,0,190,-,-,-,-,349,439,4,600,60,152,414,191,84,"37,00%",,,,,
2015,082034,Sicilia,Palermo,CORLEONE,11234,Comune,-,3,270,23,180,-,-,-,-,4,390,1,660,-,-,-,6,760,1,720,40,980,-,3842,672,3883,652,1,"6,00%",,,,,,,
2015,082035,Sicilia,Palermo,FICARAZZI,12933,Comune,-,-,14,980,-,-,-,-,-,-,-,-,-,13,720,-,28,700,-,4990,860,5019,560,0,"57,00%",,,,,,,,,,,
2015,082036,Sicilia,Palermo,GANGI,6811,Vedi aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082037,Sicilia,Palermo,GERACI SICULO,1945,Vedi aggregazione: ALTE MADONIE AMBIENTE S.P.A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082038,Sicilia,Palermo,GIARDINELLO,2337,Vedi aggregazione: SERVIZI COMUNALI INTEGRATI R.S.U. S.P.A.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082039,Sicilia,Palermo,GIULIANA,1952,Comune,76,600,-,37,591,15,747,-,0,194,32,322,2,0,0,500,0,80,-,-,-,-,165,34,2,700,233,46,400,780,41,"18,00%",,,,
2015,082040,Sicilia,Palermo,GODRANO,1181,Comune,-,-,-,-,-,-,-,-,1,100,0,170,-,-,2,630,-,3,900,-,394,995,398,895,0,"98,00%",,,,,,,,,,
2015,082041,Sicilia,Palermo,GRATTERI,963,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082042,Sicilia,Palermo,ISNELLO,1589,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082043,Sicilia,Palermo,ISOLA DELLE FEMMINE,7290,Comune,220,840,132,800,101,100,124,390,69,560,0,20,23,780,0,30,4,720,0,330,-,-,48,890,0,720,727,180,-,3000,860,3728,40,19,"51,00%",
2015,082044,Sicilia,Palermo,LASCARI,3588,Vedi aggregazione: ECOLOGIA E AMBIENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
2015,082045,Sicilia,Palermo,LERCARA FRIDDI,6748,Comune,-,-,212,543,31,146,-,24,293,18,886,42,290,5,960,-,-,-,-,1,540,336,658,19,240,3170,32,3525,930,9,"55,00%",,,,,
2015,082046,Sicilia,Palermo,MARINEO,6647,Comune,618,520,-,166,150,77,930,104,950,3,60,83,610,14,670,20,300,1,525,-,-,9,480,-,1100,195,-,937,938,2038,133,53,"98,00%",,,
2015,082047,Sicilia,Palermo,MEZZOJUSO,2920,Comune,148,330,-,70,420,19,830,-,-,44,580,10,150,3,50,0,20,-,-,-,-,296,380,-,622,479,918,859,32,"26,00%",,,,,,
